-6.093 -3.961 -3.3569999 
-6.093 -3.031889 -3.3569999 
-6.093 -2.1027777 -3.3569999 
-6.093 -1.1736667 -3.3569999 
-6.093 -0.24455567 -3.3569999 
-6.093 0.6845555 -3.3569999 
-6.093 1.6136668 -3.3569999 
-6.093 2.5427778 -3.3569999 
-6.093 3.4718888 -3.3569999 
-6.093 4.401 -3.3569999 
-4.8045554 -3.961 -3.3569999 
-4.8045554 -3.031889 -3.3569999 
-4.8045554 -2.1027777 -3.3569999 
-4.8045554 -1.1736667 -3.3569999 
-4.8045554 -0.24455567 -3.3569999 
-4.8045554 0.6845555 -3.3569999 
-4.8045554 1.6136668 -3.3569999 
-4.8045554 2.5427778 -3.3569999 
-4.8045554 3.4718888 -3.3569999 
-4.8045554 4.401 -3.3569999 
-3.5161111 -3.961 -3.3569999 
-3.5161111 -3.031889 -3.3569999 
-3.5161111 -2.1027777 -3.3569999 
-3.5161111 -1.1736667 -3.3569999 
-3.5161111 -0.24455567 -3.3569999 
-3.5161111 0.6845555 -3.3569999 
-3.5161111 1.6136668 -3.3569999 
-3.5161111 2.5427778 -3.3569999 
-3.5161111 3.4718888 -3.3569999 
-3.5161111 4.401 -3.3569999 
-2.2276666 -3.961 -3.3569999 
-2.2276666 -3.031889 -3.3569999 
-2.2276666 -2.1027777 -3.3569999 
-2.2276666 -1.1736667 -3.3569999 
-2.2276666 -0.24455567 -3.3569999 
-2.2276666 0.6845555 -3.3569999 
-2.2276666 1.6136668 -3.3569999 
-2.2276666 2.5427778 -3.3569999 
-2.2276666 3.4718888 -3.3569999 
-2.2276666 4.401 -3.3569999 
-0.9392222 -3.961 -3.3569999 
-0.9392222 -3.031889 -3.3569999 
-0.9392222 -2.1027777 -3.3569999 
-0.9392222 -1.1736667 -3.3569999 
-0.9392222 -0.24455567 -3.3569999 
-0.9392222 0.6845555 -3.3569999 
-0.9392222 1.6136668 -3.3569999 
-0.9392222 2.5427778 -3.3569999 
-0.9392222 3.4718888 -3.3569999 
-0.9392222 4.401 -3.3569999 
0.34922236 -3.961 -3.3569999 
0.34922236 -3.031889 -3.3569999 
0.34922236 -2.1027777 -3.3569999 
0.34922236 -1.1736667 -3.3569999 
0.34922236 -0.24455567 -3.3569999 
0.34922236 0.6845555 -3.3569999 
0.34922236 1.6136668 -3.3569999 
0.34922236 2.5427778 -3.3569999 
0.34922236 3.4718888 -3.3569999 
0.34922236 4.401 -3.3569999 
1.637667 -3.961 -3.3569999 
1.637667 -3.031889 -3.3569999 
1.637667 -2.1027777 -3.3569999 
1.637667 -1.1736667 -3.3569999 
1.637667 -0.24455567 -3.3569999 
1.637667 0.6845555 -3.3569999 
1.637667 1.6136668 -3.3569999 
1.637667 2.5427778 -3.3569999 
1.637667 3.4718888 -3.3569999 
1.637667 4.401 -3.3569999 
2.9261115 -3.961 -3.3569999 
2.9261115 -3.031889 -3.3569999 
2.9261115 -2.1027777 -3.3569999 
2.9261115 -1.1736667 -3.3569999 
2.9261115 -0.24455567 -3.3569999 
2.9261115 0.6845555 -3.3569999 
2.9261115 1.6136668 -3.3569999 
2.9261115 2.5427778 -3.3569999 
2.9261115 3.4718888 -3.3569999 
2.9261115 4.401 -3.3569999 
4.2145557 -3.961 -3.3569999 
4.2145557 -3.031889 -3.3569999 
4.2145557 -2.1027777 -3.3569999 
4.2145557 -1.1736667 -3.3569999 
4.2145557 -0.24455567 -3.3569999 
4.2145557 0.6845555 -3.3569999 
4.2145557 1.6136668 -3.3569999 
4.2145557 2.5427778 -3.3569999 
4.2145557 3.4718888 -3.3569999 
4.2145557 4.401 -3.3569999 
5.5030003 -3.961 -3.3569999 
5.5030003 -3.031889 -3.3569999 
5.5030003 -2.1027777 -3.3569999 
5.5030003 -1.1736667 -3.3569999 
5.5030003 -0.24455567 -3.3569999 
5.5030003 0.6845555 -3.3569999 
5.5030003 1.6136668 -3.3569999 
5.5030003 2.5427778 -3.3569999 
5.5030003 3.4718888 -3.3569999 
5.5030003 4.401 -3.3569999 
-6.093 -3.961 -2.6304443 
-6.093 -3.031889 -2.6304443 
-6.093 -2.1027777 -2.6304443 
-6.093 -1.1736667 -2.6304443 
-6.093 -0.24455567 -2.6304443 
-6.093 0.6845555 -2.6304443 
-6.093 1.6136668 -2.6304443 
-6.093 2.5427778 -2.6304443 
-6.093 3.4718888 -2.6304443 
-6.093 4.401 -2.6304443 
-4.8045554 -3.961 -2.6304443 
-4.8045554 -3.031889 -2.6304443 
-4.8045554 -2.1027777 -2.6304443 
-4.8045554 -1.1736667 -2.6304443 
-4.8045554 -0.24455567 -2.6304443 
-4.8045554 0.6845555 -2.6304443 
-4.8045554 1.6136668 -2.6304443 
-4.8045554 2.5427778 -2.6304443 
-4.8045554 3.4718888 -2.6304443 
-4.8045554 4.401 -2.6304443 
-3.5161111 -3.961 -2.6304443 
-3.5161111 -3.031889 -2.6304443 
-3.5161111 -2.1027777 -2.6304443 
-3.5161111 -1.1736667 -2.6304443 
-3.5161111 -0.24455567 -2.6304443 
-3.5161111 0.6845555 -2.6304443 
-3.5161111 1.6136668 -2.6304443 
-3.5161111 2.5427778 -2.6304443 
-3.5161111 3.4718888 -2.6304443 
-3.5161111 4.401 -2.6304443 
-2.2276666 -3.961 -2.6304443 
-2.2276666 -3.031889 -2.6304443 
-2.2276666 -2.1027777 -2.6304443 
-2.2276666 -1.1736667 -2.6304443 
-2.2276666 -0.24455567 -2.6304443 
-2.2276666 0.6845555 -2.6304443 
-2.2276666 1.6136668 -2.6304443 
-2.2276666 2.5427778 -2.6304443 
-2.2276666 3.4718888 -2.6304443 
-2.2276666 4.401 -2.6304443 
-0.9392222 -3.961 -2.6304443 
-0.9392222 -3.031889 -2.6304443 
-0.9392222 -2.1027777 -2.6304443 
-0.9392222 -1.1736667 -2.6304443 
-0.9392222 -0.24455567 -2.6304443 
-0.9392222 0.6845555 -2.6304443 
-0.9392222 1.6136668 -2.6304443 
